시도코드,시도명,시군구코드,시군구명,읍면동코드,읍면동명,연도,과거대비인구변화,최근인구변화,과거대비사업체변화,최근사업체변화,노후건축물비율
41,경기도,41310,경기도 구리시,3112051,갈매동,2013,-56.98630137,3,-19.48717949,2,39.09866017
41,경기도,41310,경기도 구리시,3112052,동구동,2013,3.438594748,5,10.33851784,0,28.1358885
41,경기도,41310,경기도 구리시,3112053,인창동,2013,1.43256464,4,9.083191851,0,62.98568507
41,경기도,41310,경기도 구리시,3112054,교문1동,2013,-17.66768057,2,5.077262693,2,57.17181956
41,경기도,41310,경기도 구리시,3112055,교문2동,2013,-4.755071171,5,-4.290429043,1,34.21052632
41,경기도,41310,경기도 구리시,3112056,수택1동,2013,-4.589920337,5,3.076292043,0,79.87938596
41,경기도,41310,경기도 구리시,3112057,수택2동,2013,-2.601945993,5,-2.339572193,1,81.19858989
41,경기도,41310,경기도 구리시,3112058,수택3동,2013,-3.692785723,2,10.46613896,0,13.31689273
41,경기도,41360,경기도 남양주시,3113011,와부읍,2013,13.15389116,3,-0.289017341,1,32.96703297
41,경기도,41360,경기도 남양주시,3113012,진접읍,2013,92.43271295,0,7.708333333,0,20.05878031
41,경기도,41360,경기도 남양주시,3113013,화도읍,2013,29.13910452,0,5.304982818,0,28.35385201
41,경기도,41360,경기도 남양주시,3113014,진건읍,2013,-13.4689536,5,6.525573192,0,24.46454069
41,경기도,41360,경기도 남양주시,3113015,오남읍,2013,25.11033075,1,4.028697572,0,15.78947368
44,충청남도,44790,충청남도 청양군,3435035,청남면,2013,-70.27927642,4,-22.22222222,3,69.35483871
44,충청남도,44790,충청남도 청양군,3435036,장평면,2013,-54.90386483,4,-14.28571429,2,63.50221348
44,충청남도,44790,충청남도 청양군,3435037,남양면,2013,-56.84718869,5,-24.56140351,1,60.41351488
44,충청남도,44790,충청남도 청양군,3435038,화성면,2013,-67.90726052,4,-16.17647059,4,69.50207469
44,충청남도,44790,충청남도 청양군,3435039,비봉면,2013,-67.64511873,5,-10.57692308,2,59.47910357
28,인천광역시,28237,인천광역시 부평구,2306060,산곡4동,2013,-12.64598073,3,-2.664298401,1,63.87665198
28,인천광역시,28237,인천광역시 부평구,2306061,청천1동,2013,-32.10108427,5,-0.423472474,0,76.34408602
28,인천광역시,28237,인천광역시 부평구,2306062,청천2동,2013,-7.100474684,5,5.276705277,0,53.22896282
28,인천광역시,28237,인천광역시 부평구,2306063,갈산1동,2013,-6.483687209,5,0.384615385,1,56.58852061
28,인천광역시,28237,인천광역시 부평구,2306064,갈산2동,2013,-23.43011035,5,-3.703703704,2,71.3963964
28,인천광역시,28237,인천광역시 부평구,2306065,삼산1동,2013,,2,0.626468285,1,45.85519412
28,인천광역시,28237,인천광역시 부평구,2306066,부개1동,2013,-22.64476418,3,-10.98418278,2,74.28571429
28,인천광역시,28237,인천광역시 부평구,2306067,부개2동,2013,-32.43872972,1,-0.308641975,2,73.87964149
28,인천광역시,28237,인천광역시 부평구,2306068,부개3동,2013,-11.76000564,5,3.946002077,0,58.80829016
28,인천광역시,28237,인천광역시 부평구,2306069,일신동,2013,7.690041249,1,4.756637168,1,58.83534137
28,인천광역시,28237,인천광역시 부평구,2306070,십정1동,2013,-28.12457867,5,-1.697530864,1,83.3460076
28,인천광역시,28237,인천광역시 부평구,2306071,십정2동,2013,-5.672021944,5,-8.026929052,1,77.38636364
28,인천광역시,28237,인천광역시 부평구,2306072,삼산2동,2013,,0,3.269069573,0,0
28,인천광역시,28245,인천광역시 계양구,2307051,효성1동,2013,-11.97049024,5,-0.793650794,2,53.89681668
28,인천광역시,28245,인천광역시 계양구,2307052,효성2동,2013,-4.44456608,3,3.085904921,1,54.83558994
28,인천광역시,28245,인천광역시 계양구,2307053,계산1동,2013,-18.81168109,5,-3.169734151,2,71.67192429
28,인천광역시,28245,인천광역시 계양구,2307054,계산2동,2013,-46.354958,5,-5.602536998,1,74.58223395
28,인천광역시,28245,인천광역시 계양구,2307055,계산3동,2013,-51.29883206,5,-5.289256198,4,50.33333333
28,인천광역시,28245,인천광역시 계양구,2307056,작전1동,2013,1.8094715,5,1.472134595,0,50.53191489
28,인천광역시,28245,인천광역시 계양구,2307057,작전2동,2013,-13.98761684,5,-4.140669314,2,72.53218884
28,인천광역시,28245,인천광역시 계양구,2307058,작전서운동,2013,2.641187209,3,0.392596747,2,24.86725664
28,인천광역시,28245,인천광역시 계양구,2307060,계양1동,2013,122.5406662,0,5.593719333,0,18.93301243
28,인천광역시,28245,인천광역시 계양구,2307061,계양2동,2013,-1.927469352,5,1.769331586,2,62.30585424
28,인천광역시,28245,인천광역시 계양구,2307062,계산4동,2013,-1.284177404,5,-0.812127775,1,0
28,인천광역시,28260,인천광역시 서구,2308051,검암경서동,2013,53.50580781,0,16.7610419,0,7.851397932
28,인천광역시,28260,인천광역시 서구,2308053,연희동,2013,-1.600581275,5,-0.693028944,1,6.905640485
28,인천광역시,28260,인천광역시 서구,2308054,가정1동,2013,-63.67991542,3,-53.58422939,3,88.14229249
28,인천광역시,28260,인천광역시 서구,2308055,가정2동,2013,-64.9953718,5,-90.93298292,4,85.71428571
28,인천광역시,28260,인천광역시 서구,2308056,가정3동,2013,-18.19316689,5,-17.27748691,1,79.43037975
28,인천광역시,28260,인천광역시 서구,2308058,석남1동,2013,-32.1996663,3,3.054448871,1,75.90497738
41,경기도,41110,경기도 수원시,3101461,광교동,2013,,0,44.83627204,0,1.678657074
41,경기도,41590,경기도 화성시,3124053,병점1동,2013,,1,1.619433198,0,29.87551867
41,경기도,41590,경기도 화성시,3124054,병점2동,2013,,0,3.5667107,0,1.986754967
41,경기도,41590,경기도 화성시,3124055,반월동,2013,,1,5.131667792,2,4.45912469
41,경기도,41590,경기도 화성시,3124056,기배동,2013,,1,0.386100386,0,19.62441315
41,경기도,41590,경기도 화성시,3124057,화산동,2013,,1,3.314917127,1,34.57777778
41,경기도,41590,경기도 화성시,3124060,동탄2동,2013,,0,7.947976879,0,0.441014333
41,경기도,41590,경기도 화성시,3124061,동탄1동,2013,,1,15.28895391,0,1.145374449
41,경기도,41590,경기도 화성시,3124062,동탄3동,2013,,0,11.66253102,0,0.278164117
41,경기도,41610,경기도 광주시,3125011,오포읍,2013,9.474209443,0,8.307372793,0,9.343065693
41,경기도,41610,경기도 광주시,3125012,초월읍,2013,14.44589401,0,7.781842368,0,13.83495146
41,경기도,41610,경기도 광주시,3125014,곤지암읍,2013,-8.720173536,3,2.183198861,1,25.68752491
41,경기도,41610,경기도 광주시,3125034,도척면,2013,16.12494054,1,8.781362007,1,21.16850127
41,경기도,41610,경기도 광주시,3125035,퇴촌면,2013,27.10843373,0,-1.293900185,1,16.67399912
41,경기도,41610,경기도 광주시,3125036,남종면,2013,-50.07204611,5,-12.22222222,2,15.09846827
41,경기도,41610,경기도 광주시,3125037,중부면,2013,-52.10119172,0,-2.290076336,3,18.77729258
41,경기도,41610,경기도 광주시,3125051,경안동,2013,5.475024799,0,1.907131012,0,55.10987095
41,경기도,41610,경기도 광주시,3125052,송정동,2013,20.95772787,0,9.445585216,0,22.08193042
41,경기도,41610,경기도 광주시,3125053,광남동,2013,7.283990174,1,6.418039896,0,14.06209236
41,경기도,41630,경기도 양주시,3126011,백석읍,2013,11.38517618,2,4.539385848,2,24.80597873
41,경기도,41630,경기도 양주시,3126031,은현면,2013,-55.60794399,2,10.13179572,1,30.69279603
41,경기도,41630,경기도 양주시,3126032,남면,2013,-26.42708447,4,5.014191107,0,33.41317365
41,경기도,41630,경기도 양주시,3126033,광적면,2013,1.417512818,2,8.146399055,1,21.84275184
48,경상남도,48880,경상남도 거창군,3839036,마리면,2013,-65.0210084,2,-21.8487395,4,59.02232951
48,경상남도,48880,경상남도 거창군,3839037,남상면,2013,-67.45362563,5,25.49019608,1,61.1665005
48,경상남도,48880,경상남도 거창군,3839038,남하면,2013,-69.23395445,5,-5.454545455,1,66.51234568
48,경상남도,48880,경상남도 거창군,3839039,신원면,2013,-73.1062622,5,-26.92307692,3,62.81967213
48,경상남도,48880,경상남도 거창군,3839040,가조면,2013,-64.32130755,2,-16.84587814,4,63.2887899
48,경상남도,48880,경상남도 거창군,3839041,가북면,2013,-73.28339576,2,-31.48148148,4,64.97925311
48,경상남도,48890,경상남도 합천군,3840011,합천읍,2013,-17.98704167,3,2.844827586,1,66.42397088
48,경상남도,48890,경상남도 합천군,3840031,봉산면,2013,-83.89820139,2,-1.086956522,1,67.45913819
48,경상남도,48890,경상남도 합천군,3840032,묘산면,2013,-67.86757546,3,-31.65467626,4,65.92689295
48,경상남도,48890,경상남도 합천군,3840033,가야면,2013,-58.31359545,5,-25.42372881,5,63.88081395
48,경상남도,48890,경상남도 합천군,3840034,야로면,2013,-61.43322476,5,-6.629834254,3,55.01089325
48,경상남도,48890,경상남도 합천군,3840035,율곡면,2013,-66.7765043,5,-6.862745098,2,64.81378544
48,경상남도,48890,경상남도 합천군,3840036,초계면,2013,-61.88334505,5,-12.33333333,4,69.25777332
48,경상남도,48890,경상남도 합천군,3840037,쌍책면,2013,-71.95555556,4,-17.64705882,5,67.0433145
48,경상남도,48890,경상남도 합천군,3840038,덕곡면,2013,-72.01505303,2,-32.60869565,2,70.11363636
48,경상남도,48890,경상남도 합천군,3840039,청덕면,2013,-72.86770748,2,-18.07228916,3,69.88564168
11,서울특별시,11230,서울특별시 동대문구,1106089,이문1동,2018,-4.969636882,5,-1.554404145,2,89.90261404
30,대전광역시,30140,대전광역시 중구,2502062,오류동,2013,-34.94346734,2,2.103250478,0,77.93923382
30,대전광역시,30140,대전광역시 중구,2502063,태평1동,2013,-11.55115512,3,2.452316076,3,77.04026115
30,대전광역시,30140,대전광역시 중구,2502064,태평2동,2013,-4.233795429,5,-1.333333333,2,78.18552497
30,대전광역시,30140,대전광역시 중구,2502065,유천1동,2013,-55.13658142,3,-13.24200913,2,84.39716312
30,대전광역시,30140,대전광역시 중구,2502066,유천2동,2013,-18.35192328,5,-6.256410256,1,82.41826033
30,대전광역시,30140,대전광역시 중구,2502067,문화1동,2013,45.79535788,1,8.215962441,0,61.32404181
30,대전광역시,30140,대전광역시 중구,2502068,문화2동,2013,-17.44993663,4,-10.42296073,1,71.91621412
30,대전광역시,30140,대전광역시 중구,2502069,산성동,2013,-3.54875468,1,3.327596099,0,56.52874798
30,대전광역시,30170,대전광역시 서구,2503051,복수동,2013,44.78653268,0,2.684563758,0,41.03072349
30,대전광역시,30170,대전광역시 서구,2503052,도마1동,2013,-50.12702709,5,-12.99191375,2,83.665717
30,대전광역시,30170,대전광역시 서구,2503053,도마2동,2013,-26.60582972,5,-13.62876254,2,81.76567657
30,대전광역시,30170,대전광역시 서구,2503054,정림동,2013,-13.44105273,3,-2.719406675,2,58.68917577
30,대전광역시,30170,대전광역시 서구,2503055,변동,2013,-19.23967084,2,-13.55218855,3,81.59121172
30,대전광역시,30170,대전광역시 서구,2503056,용문동,2013,-41.90337646,0,-7.643884892,2,70.78472959
30,대전광역시,30170,대전광역시 서구,2503057,탄방동,2013,1.173913043,2,3.044189853,1,39.29618768
30,대전광역시,30170,대전광역시 서구,2503059,둔산1동,2013,-3.893956366,4,7.867132867,0,38.86010363
30,대전광역시,30170,대전광역시 서구,2503060,둔산2동,2013,-1.153535587,4,4.120340092,0,4.373757455
30,대전광역시,30170,대전광역시 서구,2503061,괴정동,2013,-18.76892028,1,7.997557998,2,58.27370304
30,대전광역시,30170,대전광역시 서구,2503062,가장동,2013,-63.27521169,1,-2.97542044,2,77.51277683
30,대전광역시,30170,대전광역시 서구,2503063,내동,2013,-4.826492866,3,-4.252873563,1,73.76033058
30,대전광역시,30170,대전광역시 서구,2503064,갈마1동,2013,-4.098023834,4,0.077700078,2,37.96477495
30,대전광역시,30170,대전광역시 서구,2503065,갈마2동,2013,-3.699163995,5,3.88185654,1,17.62114537
30,대전광역시,30170,대전광역시 서구,2503066,월평1동,2013,-63.44630223,4,-1.772151899,2,19.73785659
30,대전광역시,30170,대전광역시 서구,2503067,월평2동,2013,-48.86610243,5,4.79616307,1,29.8013245
30,대전광역시,30170,대전광역시 서구,2503068,월평3동,2013,-11.60357354,5,-11.14058355,2,15.78947368
30,대전광역시,30170,대전광역시 서구,2503069,만년동,2013,-4.13326207,5,10.04784689,1,0.498753117
30,대전광역시,30170,대전광역시 서구,2503070,가수원동,2013,-70.17168168,1,-4.6,0,65.36901865
30,대전광역시,30170,대전광역시 서구,2503071,기성동,2013,-26.57170923,3,0.722021661,1,56.82302772
30,대전광역시,30170,대전광역시 서구,2503072,관저1동,2013,-9.012783328,3,22.85714286,0,0
30,대전광역시,30170,대전광역시 서구,2503073,관저2동,2013,6.324435318,5,1.897689769,1,8.928571429
30,대전광역시,30170,대전광역시 서구,2503074,둔산3동,2013,-15.00871333,5,-7.400379507,1,58.75
30,대전광역시,30200,대전광역시 유성구,2504051,진잠동,2013,12.48291938,0,14.25619835,0,31.06407323
30,대전광역시,30200,대전광역시 유성구,2504053,온천1동,2013,27.07554868,1,18.56830259,0,38.76258993
30,대전광역시,30200,대전광역시 유성구,2504054,온천2동,2013,20.06881592,3,1.525608427,2,41.40221402
30,대전광역시,30200,대전광역시 유성구,2504055,신성동,2013,10.01351697,2,1.078360891,1,34.93923611
47,경상북도,47150,경상북도 김천시,3703034,감문면,2013,-64.14713015,2,-10.61452514,4,59.61327982
47,경상북도,47150,경상북도 김천시,3703036,봉산면,2013,-50.19118869,2,0.684931507,1,41.89270645
11,서울특별시,11260,서울특별시 중랑구,1107057,면목7동,2014,-18.13576832,5,-11.56848829,3,80.2771855
11,서울특별시,11260,서울특별시 중랑구,1107060,상봉2동,2014,-26.32495329,5,-1.453488372,1,77.92768484
11,서울특별시,11260,서울특별시 중랑구,1107061,중화1동,2014,-38.686753,4,-0.462962963,1,64.00329489
11,서울특별시,11260,서울특별시 중랑구,1107062,중화2동,2014,3.17963903,5,-1.354062187,2,87.09890837
11,서울특별시,11260,서울특별시 중랑구,1107064,묵1동,2014,-3.813596815,1,1.78412132,0,56.66875391
11,서울특별시,11260,서울특별시 중랑구,1107065,묵2동,2014,-24.10507853,5,-0.32546786,1,74.81012658
11,서울특별시,11260,서울특별시 중랑구,1107068,망우3동,2014,-27.87020002,5,-7.431693989,1,77.06270627
11,서울특별시,11260,서울특별시 중랑구,1107069,신내1동,2014,6.65746333,2,2.486187845,0,50.57351408
11,서울특별시,11260,서울특별시 중랑구,1107070,신내2동,2014,-13.51127092,5,-4.015544041,1,11.26760563
11,서울특별시,11260,서울특별시 중랑구,1107071,면목본동,2014,0,3,-0.922934933,1,78.22041291
11,서울특별시,11260,서울특별시 중랑구,1107072,면목3·8동,2014,0,4,-0.953449243,1,80.91236495
11,서울특별시,11260,서울특별시 중랑구,1107073,망우본동,2014,0,2,-0.464135021,1,73.44322344
11,서울특별시,11290,서울특별시 성북구,1108058,돈암1동,2014,-11.07128634,5,-5.901639344,1,66.8989547
11,서울특별시,11290,서울특별시 성북구,1108059,돈암2동,2014,43.78118762,3,-8.038585209,3,31.03448276
11,서울특별시,11290,서울특별시 성북구,1108060,안암동,2014,-22.0579412,5,1.458670989,1,61.03169671
11,서울특별시,11290,서울특별시 성북구,1108061,보문동,2014,-40.46828228,4,-10.95152603,1,73.84823848
11,서울특별시,11290,서울특별시 성북구,1108062,정릉1동,2014,-13.03829862,4,1.487603306,0,71.44408252
11,서울특별시,11290,서울특별시 성북구,1108063,정릉2동,2014,2.767626348,5,5.354558611,1,72.68322229
11,서울특별시,11290,서울특별시 성북구,1108064,정릉3동,2014,-30.65181683,5,-15.78947368,2,82.82619907
11,서울특별시,11290,서울특별시 성북구,1108065,정릉4동,2014,1.037042706,4,-2.37388724,1,59.6812749
11,서울특별시,11290,서울특별시 성북구,1108066,길음1동,2014,81.92658534,1,-18.87110362,1,43.40567613
11,서울특별시,11290,서울특별시 성북구,1108068,길음2동,2014,-37.46209153,2,-21.7325228,1,84.42982456
11,서울특별시,11290,서울특별시 성북구,1108071,월곡1동,2014,24.83937116,3,-3.976801988,2,70.50938338
11,서울특별시,11290,서울특별시 성북구,1108072,월곡2동,2014,23.08509383,3,5.294117647,0,75.58770344
11,서울특별시,11290,서울특별시 성북구,1108076,장위1동,2014,-14.28720772,4,-2.688172043,2,84.26470588
11,서울특별시,11290,서울특별시 성북구,1108077,장위2동,2014,-25.36894617,5,-4.307488403,1,86.95175439
11,서울특별시,11290,서울특별시 성북구,1108078,장위3동,2014,-27.63620387,5,-2.186311787,1,88.40646651
11,서울특별시,11290,서울특별시 성북구,1108081,성북동,2014,0,4,0.320170758,1,71.12970711
11,서울특별시,11290,서울특별시 성북구,1108082,삼선동,2014,0,2,-12.74859765,1,69.34736842
11,서울특별시,11290,서울특별시 성북구,1108083,동선동,2014,0,1,0.427122264,1,64.80263158
11,서울특별시,11290,서울특별시 성북구,1108084,종암동,2014,0,3,-1.412275937,1,67.2234763
11,서울특별시,11290,서울특별시 성북구,1108085,석관동,2014,0,3,-4.974358974,1,78.35955636
11,서울특별시,11305,서울특별시 강북구,1109060,번1동,2014,-18.09551327,2,-6.223306894,2,73.41197822
11,서울특별시,11305,서울특별시 강북구,1109061,번2동,2014,-23.2733968,5,-4.054054054,2,82.89473684
11,서울특별시,11305,서울특별시 강북구,1109062,번3동,2014,-15.18864491,5,-10.8,2,48.76033058
11,서울특별시,11305,서울특별시 강북구,1109063,수유1동,2014,-22.21786555,4,-7.930107527,2,75.87096774
11,서울특별시,11305,서울특별시 강북구,1109064,수유2동,2014,-20.80472786,5,-7.911392405,1,74.07635468
11,서울특별시,11305,서울특별시 강북구,1109065,수유3동,2014,-17.70644201,3,-4.368308351,2,71.2652439
11,서울특별시,11305,서울특별시 강북구,1109069,삼양동,2014,0,5,-12.39015817,2,76.06304985
11,서울특별시,11305,서울특별시 강북구,1109070,미아동,2014,-36.96348495,4,-4.428288169,2,76.49911817
11,서울특별시,11305,서울특별시 강북구,1109071,송중동,2014,0,5,0.172314762,1,79.57344548
11,서울특별시,11305,서울특별시 강북구,1109072,송천동,2014,0,4,-8.445642408,1,81.77846312
11,서울특별시,11305,서울특별시 강북구,1109073,삼각산동,2014,-8.843216744,1,-31.90416141,1,19.47743468
11,서울특별시,11305,서울특별시 강북구,1109074,우이동,2014,-6.262818984,3,-10.87190527,4,69.97180451
11,서울특별시,11305,서울특별시 강북구,1109075,인수동,2014,0,4,-7.544264819,2,75.05661598
11,서울특별시,11320,서울특별시 도봉구,1110051,쌍문1동,2014,-26.38316859,2,-6.213017751,2,72.72155877
11,서울특별시,11320,서울특별시 도봉구,1110052,쌍문2동,2014,-50.80835914,3,-2.51450677,1,65.58872305
11,서울특별시,11320,서울특별시 도봉구,1110053,쌍문3동,2014,-13.57525572,5,-12.88837745,2,69.99238385
11,서울특별시,11320,서울특별시 도봉구,1110054,쌍문4동,2014,-16.69391173,5,-1.425178147,2,65.65656566
44,충청남도,44800,충청남도 홍성군,3436011,홍성읍,2013,14.88973505,0,1.073579471,1,45.22694524
44,충청남도,44800,충청남도 홍성군,3436012,광천읍,2013,-58.87132581,2,-12.56323777,1,44.31887599
44,충청남도,44800,충청남도 홍성군,3436031,홍북면,2013,-63.00484653,3,27.74193548,1,23.4741784
44,충청남도,44800,충청남도 홍성군,3436032,금마면,2013,-62.01022147,5,-7.594936709,2,29.56361401
44,충청남도,44800,충청남도 홍성군,3436033,홍동면,2013,-70.44116392,5,-11.81818182,1,24.73988439
44,충청남도,44800,충청남도 홍성군,3436034,장곡면,2013,-69.31726908,3,-12.8,3,13.55805243
44,충청남도,44800,충청남도 홍성군,3436035,은하면,2013,-62.93726511,3,-6.4,2,12.77173913
44,충청남도,44800,충청남도 홍성군,3436036,결성면,2013,-72.17864372,5,0,2,14.38289602
44,충청남도,44800,충청남도 홍성군,3436037,서부면,2013,-53.94581861,5,7.073954984,2,20.89219331
44,충청남도,44800,충청남도 홍성군,3436038,갈산면,2013,-59.76617855,5,-3.971119134,3,22.59013981
44,충청남도,44800,충청남도 홍성군,3436039,구항면,2013,-45.35053878,1,10.55555556,0,19.510329
44,충청남도,44810,충청남도 예산군,3437011,예산읍,2013,-13.56373826,3,3.838582677,2,68.61252115
44,충청남도,44810,충청남도 예산군,3437012,삽교읍,2013,-65.21405628,5,-14.72392638,4,59.22055916
44,충청남도,44810,충청남도 예산군,3437031,대술면,2013,-64.34312436,5,-13.67521368,1,7.985143918
44,충청남도,44810,충청남도 예산군,3437032,신양면,2013,-66.81648761,5,-16.05839416,2,48.6152033
44,충청남도,44810,충청남도 예산군,3437033,광시면,2013,-67.72244218,5,-3.645833333,3,54.34782609
44,충청남도,44810,충청남도 예산군,3437034,대흥면,2013,-62.17266776,5,-6.12244898,2,49.01315789
44,충청남도,44810,충청남도 예산군,3437035,응봉면,2013,-54.05982906,5,9.32642487,0,60.05154639
44,충청남도,44810,충청남도 예산군,3437036,덕산면,2013,-35.28689782,0,7.317073171,2,32.80445969
44,충청남도,44810,충청남도 예산군,3437037,봉산면,2013,-60.61980348,5,-1.282051282,1,64.27865613
44,충청남도,44810,충청남도 예산군,3437038,고덕면,2013,-65.63671128,5,-14.56582633,2,59.43989931
44,충청남도,44810,충청남도 예산군,3437039,신암면,2013,-59.66456155,5,14.19354839,2,54.74118186
44,충청남도,44810,충청남도 예산군,3437040,오가면,2013,-61.65581076,5,-3.50877193,1,22.82734647
44,충청남도,44825,충청남도 태안군,3438011,태안읍,2013,-21.77460479,1,2.682497801,1,42.36158971
44,충청남도,44825,충청남도 태안군,3438012,안면읍,2013,-70.48357298,3,7.613636364,3,32.4357784
44,충청남도,44825,충청남도 태안군,3438031,고남면,2013,-49.31228861,5,2.380952381,1,47.26688103
44,충청남도,44825,충청남도 태안군,3438032,남면,2013,-59.83400677,5,7.886435331,1,44.13654618
44,충청남도,44825,충청남도 태안군,3438033,근흥면,2013,-58.85465563,5,2.813299233,1,13.22368421
44,충청남도,44825,충청남도 태안군,3438034,소원면,2013,-61.69773899,5,10.46511628,0,29.94436014
44,충청남도,44825,충청남도 태안군,3438035,원북면,2013,-56.21632612,1,-1.639344262,3,48.00493624
44,충청남도,44825,충청남도 태안군,3438036,이원면,2013,-44.09425626,3,-7.575757576,1,50.74204947
45,전라북도,45110,전라북도 전주시,3501160,동서학동,2013,-25.4075644,5,1.775147929,1,72.84576394
45,전라북도,45110,전라북도 전주시,3501161,서서학동,2013,-30.48836674,5,-20.91633466,2,79.71119134
45,전라북도,45110,전라북도 전주시,3501162,중화산1동,2013,-12.84082964,1,1.604938272,1,59.19701214
45,전라북도,45110,전라북도 전주시,3501163,중화산2동,2013,5.130466359,0,3.493449782,0,7.948568089
45,전라북도,45110,전라북도 전주시,3501164,평화1동,2013,-11.77949258,5,-3.333333333,0,49.83164983
45,전라북도,45110,전라북도 전주시,3501165,평화2동,2013,-0.688633194,3,1.537585421,0,29.17744439
45,전라북도,45110,전라북도 전주시,3501166,서신동,2013,0.921813458,4,9.127789047,1,30.33753558
45,전라북도,45110,전라북도 전주시,3501167,삼천1동,2013,-17.46590409,5,1.086956522,1,68.97905759
45,전라북도,45110,전라북도 전주시,3501168,삼천2동,2013,-38.20136597,5,-4.469763365,1,40.8723748
45,전라북도,45110,전라북도 전주시,3501169,삼천3동,2013,-5.023137782,4,3.098290598,1,26.27062706
45,전라북도,45110,전라북도 전주시,3501170,효자1동,2013,-25.12192694,5,-1.428571429,1,73.07692308
45,전라북도,45110,전라북도 전주시,3501171,효자2동,2013,-52.41033046,5,-4.255319149,2,92.81811085
45,전라북도,45110,전라북도 전주시,3501172,효자3동,2013,-24.34387685,5,-1.00896861,1,21.29277567
45,전라북도,45110,전라북도 전주시,3501173,효자4동,2013,143.762405,0,20.57991513,0,8.859416446
45,전라북도,45110,전라북도 전주시,3501174,중앙동,2013,-1.203744984,2,-16.05797101,3,86.3603733
45,전라북도,45110,전라북도 전주시,3501175,풍남동,2013,-32.23424699,5,-12.76764473,3,83.53500432
45,전라북도,45110,전라북도 전주시,3501176,노송동,2013,-11.99670356,5,-9.546539379,3,85.78792342
47,경상북도,47720,경상북도 군위군,3731033,부계면,2013,-68.72021183,4,-32.36714976,5,46.21588089
47,경상북도,47720,경상북도 군위군,3731034,우보면,2013,-68.9025431,4,-23.30827068,1,57.29103112
47,경상북도,47720,경상북도 군위군,3731035,의흥면,2013,-62.05656368,5,-10.84337349,4,63.25757576
47,경상북도,47720,경상북도 군위군,3731036,산성면,2013,-78.27089337,3,3.278688525,1,65.63106796
47,경상북도,47720,경상북도 군위군,3731037,고로면,2013,-76.37583893,5,-27.90697674,4,54.48
47,경상북도,47730,경상북도 의성군,3732011,의성읍,2013,-47.86702926,3,-15.32467532,2,65.5560459
47,경상북도,47730,경상북도 의성군,3732031,단촌면,2013,-69.33638444,5,-17.85714286,1,66.35397123
41,경기도,41630,경기도 양주시,3126034,장흥면,2013,1.153809478,2,2.715809893,1,33.27702703
41,경기도,41630,경기도 양주시,3126051,양주1동,2013,-19.40542752,5,-5.30726257,4,51.36212625
41,경기도,41630,경기도 양주시,3126052,양주2동,2013,133.0492689,0,5.443786982,0,17.33439111
41,경기도,41630,경기도 양주시,3126053,회천1동,2013,-12.38913525,2,-1.458333333,1,40.39408867
41,경기도,41630,경기도 양주시,3126054,회천2동,2013,14.45021355,3,-18.12652068,2,49.49004371
41,경기도,41630,경기도 양주시,3126055,회천3동,2013,22.21140414,1,1.186623517,2,9.741784038
41,경기도,41630,경기도 양주시,3126056,회천4동,2013,-44.97361656,2,-66.46479939,2,21.16991643
41,경기도,41650,경기도 포천시,3127011,소흘읍,2013,12.87024071,1,4.681805439,0,21.84258694
41,경기도,41650,경기도 포천시,3127031,군내면,2013,-28.36435981,5,-4.081632653,3,20.61202955
41,경기도,41650,경기도 포천시,3127032,내촌면,2013,-40.4649794,5,5.577689243,2,12.53333333
41,경기도,41650,경기도 포천시,3127033,가산면,2013,-30.93946626,3,3.951975988,1,21.27853881
41,경기도,41650,경기도 포천시,3127034,신북면,2013,-6.978169284,4,-1.767676768,3,18.40277778
41,경기도,41650,경기도 포천시,3127035,창수면,2013,-38.68155816,5,-14.55696203,2,35.57158713
41,경기도,41650,경기도 포천시,3127036,영중면,2013,-27.79585799,4,5.189620758,0,32.138391
41,경기도,41650,경기도 포천시,3127037,일동면,2013,-20.31762037,2,-0.843373494,1,44.09761635
41,경기도,41650,경기도 포천시,3127038,이동면,2013,-42.51918831,1,-21.4801444,4,43.4521576
41,경기도,41650,경기도 포천시,3127039,영북면,2013,-46.09953154,3,-13.22033898,2,42.53465347
41,경기도,41650,경기도 포천시,3127040,관인면,2013,-58.35627212,5,-36.36363636,5,50
41,경기도,41650,경기도 포천시,3127041,화현면,2013,-6.429548564,4,-1.754385965,1,27.40599108
41,경기도,41650,경기도 포천시,3127051,포천동,2013,2.420091324,3,-2.375434531,1,44.71224791
41,경기도,41650,경기도 포천시,3127052,선단동,2013,-9.352360044,1,9.306260575,2,23.723438
41,경기도,41730,경기도 여주군,3132011,여주읍,2013,36.00748235,0,-0.264296012,1,29.10820081
41,경기도,41730,경기도 여주군,3132031,점동면,2013,-46.14983033,1,1.792114695,1,11.11111111
41,경기도,41730,경기도 여주군,3132032,가남면,2013,-3.776025625,2,4.472477064,0,13.44232516
41,경기도,41730,경기도 여주군,3132033,능서면,2013,-39.40464718,5,-6.02006689,4,12.29807191
41,경기도,41730,경기도 여주군,3132034,흥천면,2013,-42.05838016,3,-10.29411765,1,9.726775956
41,경기도,41730,경기도 여주군,3132035,금사면,2013,-58.77302529,1,-9,2,12.22044728
41,경기도,41730,경기도 여주군,3132036,산북면,2013,-7.551972847,1,-7.792207792,1,12.60663507
41,경기도,41730,경기도 여주군,3132037,대신면,2013,-47.58077743,4,-3.047091413,1,11.90576357
